2014-01-24T05:58:39.890000, 43.4298, 12.525, 8800, 1.1
2014-01-24T11:42:51.560000, 43.4482, 12.4543, 6300, 1.0
2014-01-24T17:59:13.470000, 43.4405, 12.4693, 7900, 2.2
2014-01-24T23:57:11.000000, 43.3858, 12.5128, 8200, 1.7
2014-01-25T03:44:41.460000, 45.9213, 7.7278, 6100, 1.3
2014-01-25T10:34:27.380000, 43.4432, 12.4662, 9500, 1.5
2014-01-25T17:44:06.230000, 43.4432, 12.4677, 8500, 1.6
2014-01-25T23:49:17.400000, 43.4388, 12.4638, 8300, 0.8
2014-01-26T05:18:11.480000, 43.4398, 12.467, 9200, 1.1
2014-01-26T11:52:16.300000, 37.5143, 16.2153, 37700, 2.2
2014-01-26T17:51:35.330000, 43.3952, 12.4987, 6300, 1.1
2014-01-26T23:22:43.180000, 43.4298, 12.4713, 5900, 0.5
2014-01-27T05:41:57.140000, 43.3927, 12.4947, 5450, 1.2
2014-01-27T11:43:27.410000, 43.3895, 12.5033, 8000, 2.0
2014-01-27T17:45:56.790000, 43.3973, 12.4863, 7200, 1.0
2014-01-27T23:53:00.030000, 43.4158, 12.5095, 8700, 1.6
2014-01-28T05:46:16.730000, 43.1278, 13.0165, 11900, 0.9
2014-01-28T11:53:47.030000, 43.3767, 12.4952, 6700, 0.8
2014-01-28T17:52:37.180000, 43.3928, 12.4933, 8400, 1.8
2014-01-28T23:37:42.110000, 43.3847, 12.5027, 7300, 1.0
2014-01-29T05:16:57.160000, 43.4048, 12.4903, 6200, 1.1
2014-01-29T11:58:26.600000, 44.331, 11.6012, 27000, 1.6
2014-01-29T17:32:04.660000, 43.4015, 12.5055, 8800, 1.2
2014-01-29T23:59:05.960000, 43.1873, 13.1538, 9500, 0.9
2014-01-30T05:51:46.140000, 39.1897, 16.7295, 18200, 1.9
2014-01-30T11:36:11.650000, 43.3807, 12.4938, 6100, 1.0
2014-01-30T17:34:36.520000, 43.4373, 12.4585, 6900, 1.3
2014-01-30T23:59:14.460000, 43.4357, 12.4745, 7700, 1.4
2014-01-31T05:21:09.580000, 39.8608, 16.1423, 7100, 1.2
