2016-11-09T05:49:48.800000, 42.793, 13.092, 12800, 2.3
2016-11-09T11:58:37.770000, 42.9572, 13.2047, 7200, 1.7
2016-11-09T17:58:26.330000, 42.8448, 12.9638, 10100, 1.9
2016-11-09T23:58:16.820000, 42.9408, 13.084, 10100, 1.5
2016-11-10T05:56:11.250000, 43.0335, 13.0997, 7600, 1.6
2016-11-10T11:57:23.230000, 42.936, 13.203, 7800, 1.2
2016-11-10T17:56:08.750000, 42.9907, 13.149, 8800, 2.1
2016-11-10T23:56:41.080000, 42.9492, 13.0487, 9000, 1.6
2016-11-11T05:59:39.920000, 43.0407, 13.0557, 9900, 2.0
2016-11-11T11:55:29.570000, 42.8112, 13.2133, 12700, 2.1
2016-11-11T17:58:27.370000, 43.0142, 13.0737, 9000, 1.6
2016-11-11T23:59:26.820000, 42.8605, 13.2485, 7700, 1.4
2016-11-12T05:57:55.950000, 42.7508, 13.1758, 10500, 1.9
2016-11-12T11:58:56.340000, 42.7475, 13.0458, 11600, 1.8
2016-11-12T17:59:25.720000, 42.7518, 13.1978, 10200, 2.1
2016-11-12T23:58:41.730000, 42.8643, 13.0693, 10500, 1.3
2016-11-13T05:56:13.970000, 42.9898, 13.042, 9000, 2.9
2016-11-13T11:58:50.910000, 43.0058, 13.0828, 9000, 2.3
2016-11-13T17:57:14.160000, 43.0117, 13.1497, 8900, 1.8
2016-11-13T23:59:28.830000, 42.9552, 13.1755, 10000, 1.4
2016-11-14T05:59:49.770000, 43.0103, 13.0708, 9600, 1.9
2016-11-14T11:56:20.690000, 43.0648, 13.0832, 8700, 1.7
2016-11-14T17:55:08.120000, 42.6833, 13.2038, 15300, 1.4
2016-11-14T23:48:15.740000, 42.7188, 13.1307, 12600, 1.5
2016-11-15T05:47:43.030000, 42.8335, 13.2275, 13800, 2.1
2016-11-15T11:59:03.790000, 39.1382, 16.0922, 20800, 1.5
2016-11-15T17:55:32.570000, 43.0013, 13.0825, 10100, 1.8
2016-11-15T23:57:29.070000, 43.062, 13.0693, 10000, 2.0
2016-11-16T05:55:44.660000, 42.828, 13.0758, 12000, 1.6
2016-11-16T11:59:36.850000, 43.0347, 13.1015, 7600, 3.2
2016-11-16T17:58:20.380000, 42.898, 13.1078, 11900, 1.4
2016-11-16T23:50:05.580000, 42.8112, 13.061, 11100, 1.9
2016-11-17T05:59:21.510000, 43.0032, 13.075, 9300, 2.4
2016-11-17T11:59:43.920000, 42.7737, 12.9405, 10800, 1.4
2016-11-17T17:55:57.210000, 42.8405, 13.1372, 16800, 1.7
2016-11-17T23:58:58.770000, 42.5447, 13.2305, 9800, 1.6
2016-11-18T05:49:55.690000, 42.949, 13.1238, 10200, 1.4
2016-11-18T11:59:36.300000, 43.0653, 13.0907, 8300, 1.6
2016-11-18T17:55:17.750000, 43.0018, 13.0753, 8900, 2.0
2016-11-18T23:55:11.940000, 42.9333, 13.1805, 9800, 2.2
2016-11-19T05:52:01.850000, 43.0618, 13.0855, 5100, 0.3
2016-11-19T11:55:19.170000, 42.9288, 13.0253, 10700, 1.6
2016-11-19T17:59:57.260000, 42.6968, 13.242, 3400, 1.9
2016-11-19T23:56:02.730000, 43.0368, 13.0818, 8900, 1.9
2016-11-20T05:59:53.980000, 42.9338, 13.1572, 9700, 1.9
2016-11-20T11:58:34.640000, 42.7202, 13.2667, 11000, 1.0
2016-11-20T17:58:37.930000, 42.9275, 13.0482, 11000, 1.3
2016-11-20T23:58:57.820000, 42.8398, 13.1638, 10100, 1.6
2016-11-21T05:55:17.940000, 42.8743, 13.0992, 12300, 1.7
2016-11-21T11:57:42.090000, 42.8248, 13.0893, 10700, 1.0
2016-11-21T17:59:43.330000, 42.6583, 13.2622, 12400, 2.2
2016-11-21T23:49:30.140000, 42.762, 13.1953, 10900, 1.4
2016-11-22T05:57:53.900000, 42.7387, 13.1522, 12100, 1.7
2016-11-22T11:59:12.330000, 42.7632, 13.1025, 10700, 1.4
2016-11-22T17:59:52.650000, 42.9008, 13.1845, 9500, 2.0
2016-11-22T23:47:48.170000, 42.9293, 13.1998, 5100, 1.1
2016-11-23T05:53:32.110000, 44.307, 11.5562, 19300, 2.0
2016-11-23T11:50:59.550000, 42.7547, 13.1555, 13100, 1.4
2016-11-23T17:56:47.100000, 42.8038, 13.0423, 10300, 1.3
2016-11-23T23:52:32.840000, 42.7207, 13.2782, 11100, 1.4
2016-11-24T05:59:40.080000, 42.8413, 13.068, 11200, 1.5
2016-11-24T11:51:45.420000, 42.7552, 13.2422, 12800, 1.2
2016-11-24T17:58:52.280000, 43.0068, 13.1388, 8400, 1.9
2016-11-24T23:59:01.240000, 42.6423, 13.3127, 10200, 1.5
2016-11-25T05:55:21.540000, 42.6425, 13.3147, 10600, 1.0
2016-11-25T11:49:09.390000, 43.0147, 13.0793, 9000, 3.1
2016-11-25T17:57:54.450000, 42.9038, 13.0573, 10100, 1.8
2016-11-25T23:56:57.650000, 42.8933, 13.1907, 6100, 1.4
2016-11-26T05:54:23.960000, 42.7323, 13.2172, 10000, 1.0
2016-11-26T11:58:59.250000, 42.7278, 13.2178, 11000, 1.3
2016-11-26T17:57:55.380000, 42.7768, 13.1975, 10300, 1.6
2016-11-26T23:51:37.670000, 42.8882, 13.1032, 8000, 1.5
2016-11-27T05:42:12.330000, 42.7302, 13.189, 8700, 2.0
2016-11-27T11:59:47.950000, 42.5877, 13.2388, 12200, 2.0
2016-11-27T17:58:19.740000, 42.7468, 13.2473, 12600, 1.8
2016-11-27T23:59:50.680000, 43.0247, 13.1177, 9300, 2.4
2016-11-28T05:55:53.210000, 42.6503, 13.2923, 10300, 1.8
2016-11-28T11:58:54.850000, 42.6428, 13.1965, 12900, 2.2
2016-11-28T17:58:16.670000, 43.0222, 13.069, 7100, 1.5
2016-11-28T23:54:09.600000, 43.016, 13.0702, 9000, 2.0
2016-11-29T05:49:39.140000, 44.1603, 10.2207, 8400, 1.6
