2010-01-21T05:00:59.390000, 43.267, 12.703, 7900, 1.1
2010-01-21T09:51:14.000000, 38.34, 20.91, 40000, 4.1
2010-01-21T17:13:40.280000, 42.224, 13.526, 6600, 1.4
2010-01-21T23:11:17.990000, 46.622, 10.36, 10700, 2.2
2010-01-22T03:41:16.530000, 37.978, 14.102, 5300, 1.3
2010-01-22T11:21:14.230000, 42.636, 13.234, 10000, 1.1
2010-01-22T17:03:31.390000, 44.436, 7.034, 6500, 1.4
2010-01-22T21:08:46.670000, 43.11, 12.956, 22400, 1.8
2010-01-23T03:06:00.870000, 42.247, 13.534, 5000, 1.4
2010-01-23T11:32:35.070000, 43.151, 13.429, 21100, 2.8
2010-01-23T14:38:54.060000, 42.331, 13.514, 8000, 1.7
2010-01-23T23:51:39.320000, 42.271, 13.583, 7600, 1.1
2010-01-24T05:49:53.760000, 43.296, 12.93, 8900, 1.1
2010-01-24T11:57:52.910000, 43.157, 13.492, 8400, 1.0
2010-01-24T17:41:03.890000, 42.405, 13.368, 10000, 0.8
2010-01-24T23:43:58.350000, 43.087, 12.791, 9500, 1.5
2010-01-25T04:37:50.390000, 42.671, 13.744, 38000, 1.9
2010-01-25T11:25:07.770000, 44.789, 7.255, 9100, 1.6
2010-01-25T17:05:08.240000, 43.172, 13.435, 22900, 2.1
2010-01-25T22:47:58.980000, 42.946, 12.848, 10000, 1.4
2010-01-26T04:13:54.290000, 44.21, 11.924, 18000, 1.6
2010-01-26T10:37:03.140000, 42.377, 13.388, 9900, 1.5
2010-01-26T13:53:49.410000, 42.477, 13.02, 9500, 1.5
2010-01-26T23:25:42.140000, 41.307, 13.791, 5000, 1.0
2010-01-27T06:20:11.450000, 40.345, 15.845, 9600, 1.9
2010-01-27T17:42:46.000000, -14.04, -14.34, 10000, 5.6
2010-01-27T23:54:38.310000, 42.289, 13.526, 10200, 1.7
2010-01-28T05:17:35.310000, 42.484, 13.319, 5900, 1.1
2010-01-28T11:46:43.760000, 41.851, 13.742, 3200, 0.7
2010-01-28T16:48:07.210000, 43.314, 13.213, 5300, 1.1
2010-01-28T20:55:58.320000, 42.677, 13.246, 9600, 1.4
2010-01-29T05:15:00.760000, 45.802, 14.23, 8000, 1.3
2010-01-29T11:16:19.380000, 42.249, 13.516, 10600, 1.8
2010-01-29T16:46:52.710000, 42.635, 13.181, 16400, 1.2
2010-01-29T23:23:38.790000, 42.422, 13.394, 5000, 1.0
2010-01-30T04:29:28.350000, 42.388, 13.2, 5000, 1.2
2010-01-30T09:23:59.670000, 43.457, 12.312, 8800, 0.7
2010-01-30T17:29:00.590000, 42.256, 13.428, 9100, 1.4
2010-01-30T23:45:30.690000, 42.389, 13.433, 17700, 1.5
