2010-01-31T05:15:41.130000, 42.238, 13.535, 8600, 1.7
2010-01-31T11:56:45.000000, 42.56, 11.07, 10000, 0.6
2010-01-31T16:30:54.000000, 43.24, 17.06, 10000, 0.4
2010-01-31T23:30:00.500000, 42.882, 13.631, 16300, 2.2
2010-02-01T05:51:23.580000, 43.152, 13.422, 19100, 1.9
2010-02-01T11:41:29.890000, 38.465, 13.192, 10000, 3.2
2010-02-01T17:33:40.800000, 43.145, 13.438, 22600, 1.7
2010-02-01T23:54:47.330000, 42.508, 13.399, 7800, 0.6
2010-02-02T04:04:27.050000, 42.27, 13.527, 8900, 1.7
2010-02-02T11:04:06.800000, 42.914, 13.206, 9100, 2.1
2010-02-02T17:54:15.670000, 43.1, 13.401, 26900, 1.8
2010-02-02T23:22:12.500000, 41.831, 13.607, 17500, 1.3
2010-02-03T05:05:07.660000, 44.548, 6.849, 10000, 1.3
2010-02-03T11:16:45.670000, 43.13, 13.434, 18100, 3.3
2010-02-03T16:44:24.120000, 42.393, 13.237, 9500, 1.4
2010-02-03T23:44:06.290000, 43.177, 13.408, 22600, 1.7
2010-02-04T05:36:37.600000, 42.44, 13.301, 14200, 1.0
2010-02-04T11:40:12.470000, 42.333, 13.529, 5000, 0.9
2010-02-04T17:19:48.710000, 43.338, 13.258, 4900, 0.9
2010-02-04T23:56:30.800000, 42.344, 13.388, 7000, 0.8
2010-02-05T04:25:57.790000, 42.71, 12.517, 9800, 1.7
2010-02-05T11:26:04.850000, 39.734, 16.236, 5500, 1.7
2010-02-05T17:30:10.600000, 43.355, 13.275, 7100, 1.2
2010-02-05T22:32:34.030000, 42.606, 12.616, 14500, 1.8
2010-02-06T04:42:11.020000, 42.398, 13.356, 9100, 1.3
2010-02-06T10:12:12.610000, 46.254, 12.483, 3800, 1.8
2010-02-06T13:15:17.500000, 41.87, 15.033, 2600, 2.2
2010-02-06T23:57:21.030000, 42.39, 13.236, 9500, 1.4
2010-02-07T11:39:43.310000, 42.302, 13.32, 6000, 1.6
2010-02-07T17:23:05.100000, 42.266, 13.412, 8000, 1.3
2010-02-07T22:11:44.000000, 42.399, 13.382, 13700, 2.3
2010-02-08T03:39:11.360000, 42.382, 13.385, 10400, 1.4
2010-02-08T10:02:59.840000, 40.038, 15.883, 7900, 2.2
2010-02-08T16:35:11.650000, 43.151, 13.429, 22100, 1.9
2010-02-08T23:45:52.140000, 43.187, 13.401, 21000, 1.7
2010-02-09T05:40:16.880000, 40.668, 16.213, 24500, 2.1
2010-02-09T11:27:53.740000, 43.333, 13.218, 5800, 1.3
2010-02-09T16:59:57.250000, 44.064, 11.997, 16400, 1.4
2010-02-09T23:58:24.800000, 42.256, 13.486, 9000, 1.5
