Frequency,Nominal,Min,Max
28.317831375365447,32768.442661509325,21254.144175503025,49505.7955779606
28.97743840299953,29871.50676561801,19222.133857069923,45734.68131924448
29.652409652036628,27155.609330242536,17421.783561034285,42149.18875203109
30.343103001167275,24625.027607012365,15875.362647568694,38745.48558493809
31.04988466514759,22287.025967308182,14607.853360338906,35520.76296161535
31.773129388971178,20152.51999058875,13643.046782794336,32473.44881838946
32.51322064656389,18236.6868084852,12997.132135948774,29603.49086721023
33.27055084410676,16559.216711079218,12671.393969630597,26912.727645026338
34.04552152809497,15143.623735850275,12444.156331560183,24405.364167253272
34.838543598243135,14014.7659457445,12106.443157746111,22088.555756675785
35.650037525349724,13193.860162007395,12086.910233024679,19973.06520894447
36.48043357423629,12691.421829139874,11676.666315487739,18073.868960871365
37.330172031879535,12500.69548592833,11373.947640332171,16410.4128471249
38.19970344085733,12595.428136609833,11400.654671146003,15565.621024925
39.08948883823231,12933.915098056594,11713.401005178343,16455.498110808963
39.99999999999988,13467.16667470817,11769.671701914102,17376.406456584118
40.93171969123004,14146.957264034347,11970.576035617858,18311.131871450933
41.88514192203586,14930.961410640311,12375.86576187992,19247.023047659088
42.86077220950413,15784.705832170614,12466.733018444456,20174.880456719387
43.859127845727265,16681.413684091487,12799.436375049052,21088.082233265515
44.880738172078395,17600.89004451626,13325.506212414706,21981.92174725753
45.926144859875166,18528.18120576168,13997.154472778158,22853.114618655436
46.99590219758103,19452.350095315687,14772.397078337463,23699.43450039652
48.09057738469636,20365.47750211169,15617.016579789894,24519.444262784713
49.2107508324951,21261.891317395464,16504.42413602237,25312.29705691367
50.35701647176652,22137.58797827161,17414.561686800032,26077.588388154465
51.529982067725186,22989.80368149883,18332.574578014006,26815.24547460568
52.7302695422561,23816.697920183542,19247.59698756233,27525.44397118068
53.958515303665955,24617.119724783654,20151.760485773415,28208.54489553396
55.2153705841152,25390.4343484969,21039.428618744405,28865.04656774534
56.50150178490997,26136.394080540766,21906.62224838111,29495.54778811907
57.81759082983689,26855.04136253885,22750.59362140095,30100.71948840402
59.16433552672808,27546.63566935164,23569.51201133509,30681.282818029176
60.542449937448104,28211.597982419287,24362.23152266939,31237.992151505274
61.952664756499026,28850.468377388184,25128.118945084763,31771.621884382253
63.395727698444304,29463.873458752707,25866.925446876587,32282.95616412577
64.87240389435695,30052.50124215824,26578.69035850738,32772.780907874076
66.38347629750217,30617.08170986367,27263.66856230584,33241.877611653086
67.92974609846951,31158.37171733234,27922.2753561186,33691.01856973547
69.51203314997474,31677.14325871468,28555.044341784487,34120.96320875206
71.13117640155663,32174.174341046535,29162.595092627555,34532.45530631263
72.78803434439905,32650.24189593297,29745.608216568417,34926.220913625475
74.48348546651441,33106.1162907326,30304.806052300322,35302.966839816996
76.2184287185296,33542.5571011864,30840.937685511693,35663.37958519649
77.99378399032152,33960.30988290715,31354.767299765786,36008.124633693784
79.81049259875488,34360.10373653812,31847.06511710106,36337.84603267653
81.66951778678086,34742.64950532443,32318.600361156656,36653.166202499466
83.57184523416126,35108.63847769047,32770.13580796516,36954.68592932397
85.51848358008895,35458.74149365672,33202.423588795406,37242.9845036376
87.51046495798177,35793.60837439254,33616.201984373896,37518.619974003836
89.54884554273323,36113.86761024896,34012.193006801244,37782.12949126859
91.63470611071055,36420.12625526995,34391.10060910257,38034.02972303873
93.7691526127965,36712.9699862089,34753.609395956526,38274.81732196029
95.95331676077923,36992.963292065455,35100.38373519782,38504.96943433707
98.18835662740081,37260.6497665496,35432.06719000085,38724.94423808627
100.47545726038278,37516.55248101653,35749.282207581455,38935.18150103458
102.81583131075412,37761.17441956205,36052.63001281353,39136.103152203665
105.21071967581483,37994.998961326986,36342.690665110546,39328.11386008668
107.66139215707616,38218.49039779037,36620.02324485026,39511.6016130322
110.16914813352618,38432.09447505951,36885.16614196326,39686.93829777307
112.73531725057767,38636.23895298936,37138.63742440431,39854.48027289915
115.36126012506374,38831.33417446028,37380.93526833903,40014.56893470482
118.04836906665491,39017.77363937594,37612.53843521129,40167.53127336619
120.79806881608012,39195.93457895912,37833.90678356688,40313.680417838434
123.61181730054308,39366.178526763855,38045.48180572009,40453.31616822541
126.49110640673462,39528.85188351765,38247.68718115915,40586.72551467522
129.43746277185073,39684.286473485154,38440.929340072274,40714.18314210492
132.45244859303585,39832.80009052351,38625.59803159815,40835.95192026588
135.53766245568042,39974.69703239785,38802.06689241312,40952.28337883346
138.69474018101204,40110.26862225653,38970.69401210099,41063.41816734771
141.92535569342954,40239.793716440945,39131.82249244175,41169.58649994938
145.23122190803988,40363.53919803338,39285.780998327486,41271.008584952935
148.61409163886833,40481.760455736614,39432.884298489844,41367.89503937762
152.0757585282238,40594.70184783605,39573.433794617595,41460.44728862231
155.61805799771153,40702.597151125636,39707.718037772174,41548.85795152231
159.24286822139817,40805.66999478647,39836.013231281075,41633.31121106809
162.95211112164435,40904.134279294754,39958.583719516835,41713.983171098684
166.7477533881334,40998.1945805084,40075.68246215714,41791.042199308715
170.63180752063627,41088.04653913971,40187.55149367815,41864.64925692626
174.60633289606557,41173.87723586915,40294.422367962135,41934.95821543395
178.6734368603844,41255.86555239211,40396.51658800723,42002.116160714366
182.83527584594916,41334.18251872054,40494.046020814734,42066.26368500735
187.0940565148784,41408.99164708321,40587.21329760083,42127.53516706934
191.45203692905443,41480.44925278579,40676.21219953758,42186.05904092505
195.91152774737753,41548.70476240319,40761.22802927532,42241.95805359982
200.47489345090793,41613.90100968508,40842.43796853501,42295.3495122178
205.14455359654494,41676.17451955946,40920.01142208891,42346.34552084491
209.922984099908,41735.65578062094,40994.11034847003,42395.05320745042
214.81271854810004,41792.46950648999,41064.88957776716,42441.574941352505
219.81634954304874,41846.73488642589,41132.49711687488,42486.00854150603
224.93653007613852,41898.565825572754,41197.074442575,42528.44747598172
230.17597493486164,41948.07117521154,41258.75678283061,42568.981052976305
235.53746214223443,41995.354953384645,41317.67338667593,42607.69460368526
241.0238344297419,42040.51655625223,41373.94778308365,42644.66965735816
246.63800074459164,42083.65096053067,41427.698029189385,42679.98410884854
252.38293779207604,42124.848917355244,41479.03694824855,42713.71237895944
258.2616916138609,42164.19713789979,41528.07235769489,42745.9255678761
264.277379203037,42201.77847107661,41574.90728766407,42776.69160196747
270.4331901567913,42237.67207363033,41619.640190337326,42806.075374228756
276.73238836757315,42271.95357292978,41662.36514045279,42834.138878627135
283.1783137536537,42304.6952227518,41703.17202732296,42860.9413386036
289.7743840299945,42335.9660523419,41742.14673868786,42886.53932997494
296.52409652036545,42365.83200902604,41779.371336724136,42910.986898469964
303.4310300116719,42394.35609463907,41814.92422652068,42934.33567212615
310.49884665147505,42421.59849602544,41848.88031732192,42956.63496876375
317.7312938897109,42447.616709858696,41881.311176830066,42977.931898746
325.132206465638,42472.46566201722,41912.285178847975,42998.27146322604
332.7055084410666,42496.19782174446,41941.86764453509,43017.696648073426
340.4552152809488,42518.86331081398,41970.12097753844,43036.248513664934
348.3854359824304,42540.51000791016,41997.10479325294,43053.96628071745
356.5003752534963,42561.183648428174,42022.876042454125,43070.887412333344
364.80433574236196,42580.92791988819,42047.48912953916,43087.04769242162
373.3017203187944,42599.784553151374,42070.99602560224,43102.48130065195
381.99703440857235,42617.79340961774,42093.44637656185,43117.22088409148
390.89488838232216,42634.992564578424,42114.887606549724,43131.29762566889
399.99999999999784,42651.41838688827,42135.365016762364,43144.74130960359
409.31719691229944,42667.1056151177,42154.92187996862,43157.58038393236
418.8514192203575,42682.08743033625,42173.59953085901,43169.84202026046
428.6077220950402,42696.39552567391,42191.43745241512,43181.55217085812
438.5912784572715,42710.06017280053,42208.47335846997,43192.7356232193
448.8073817207828,42723.11028545719,42224.743272623775,43203.41605219355
459.26144859875046,42735.573480168656,42240.28160367237,43213.61606979789
469.9590219758091,42747.47613425963,42255.121217699285,43223.35727281059
480.90577384696235,42758.84344129308,42269.29350697653,43232.66028824454
492.1075083249497,42769.69946404365,42282.828455812385,43241.54481679377
503.5701647176639,42780.0671851143,42295.754703479506,43250.02967434246
