Frequency,Nominal,Min,Max
148.61409163886833,-2.3609217024402485,-2.732265466258623,-2.077945309558788
152.0757585282238,-2.2949251440307084,-2.652210037440373,-2.0219024502472087
155.61805799771153,-2.2313085710357554,-2.575280473120842,-1.9677528677900655
159.24286822139817,-2.1699522759311924,-2.501305497515242,-1.9154083067714494
162.95211112164435,-2.110744466908664,-2.430125991051913,-1.8647859903599728
166.7477533881334,-2.0535806424496608,-2.3615939670365007,-1.8158082099903796
170.63180752063627,-1.9983630221928492,-2.295571646677662,-1.768401950032085
174.60633289606557,-1.945000028402461,-2.231930621812508,-1.7224985441062217
178.6734368603844,-1.8934058129873224,-2.170551095961313,-1.6780333600673136
182.83527584594916,-1.8434998255827728,-2.1113211954594595,-1.634945510978992
187.0940565148784,-1.7952064187004169,-2.05413634338519,-1.593177589689536
191.45203692905443,-1.7484544863839555,-1.9988986898469159,-1.5526754248582808
195.91152774737753,-1.703177133190475,-1.9455165929298373,-1.5133878565012824
200.47489345090793,-1.659311370652732,-1.8939041452452199,-1.4752665293172726
205.14455359654494,-1.6167978386746962,-1.8439807415887064,-1.4382657022271104
209.922984099908,-1.5755805495752295,-1.7956706837074778,-1.4023420727125755
214.81271854810004,-1.535606652727443,-1.7489028186101856,-1.3674546146768927
219.81634954304874,-1.4968262179477374,-1.7036102072350885,-1.3335644286713717
224.93653007613852,-1.459192035971989,-1.6597298206284827,-1.3006346034416754
230.17597493486164,-1.4226594345198214,-1.617202261082553,-1.268630087844736
235.53746214223443,-1.3871861085932875,-1.5759715059450266,-1.2375175722753768
241.0238344297419,-1.3527319637867032,-1.535984672045594,-1.2072653788199639
246.63800074459164,-1.3192589715000835,-1.497191798891036,-1.1778433594258302
252.38293779207604,-1.2867310350530894,-1.4595456489646859,-1.1492228014383294
258.2616916138609,-1.255113865789467,-1.4230015236293998,-1.1213763399154228
264.277379203037,-1.2243748683456552,-1.387517093278965,-1.0942778761811585
270.4331901567913,-1.194483034332586,-1.3530522405132048,-1.0679025021266004
276.73238836757315,-1.1654088437472276,-1.3195689152281853,-1.0422264298088626
283.1783137536537,-1.1371241734914794,-1.2870310006172931,-1.0172269259375923
289.7743840299945,-1.1096022124311014,-1.2554041891721257,-0.9928822508727658
296.52409652036545,-1.0828173824768397,-1.2246558678562043,-0.9691716017894723
303.4310300116719,-1.0567452652149514,-1.1947550116995629,-0.9460750596938068
310.49884665147505,-1.0313625336549188,-1.1656720851300686,-0.9235735400003084
317.7312938897109,-1.006646888698746,-1.137378950418759,-0.9016487464048659
325.132206465638,-0.9825769999701056,-1.10984878267082,-0.8802831278088404
332.7055084410666,-0.9591324506711902,-1.0830559908442585,-0.8594598380696138
340.4552152809488,-0.9362936861632902,-1.0569761443228565,-0.8391626983709402
